ID_Cliente,Edad,Ingresos,Visitas_Web,Tiempo_Web,Tours_Vistos,Promociones_Usadas,Reservo_Tour,Monto_Pagado
CL08994,49,1308,15,5.64,4,3,0,0.0
CL08995,40,6439,10,11.36,1,3,1,1242.58
CL08996,30,5307,14,11.99,1,1,1,975.58
CL08997,22,3364,5,12.62,3,3,0,0.0
CL08998,21,1184,13,14.39,5,3,1,2717.98
CL08999,45,6324,5,17.16,5,1,1,1567.17
CL09000,31,6483,18,5.68,9,3,0,0.0
CL09001,25,1245,4,18.42,9,1,1,693.5
CL09002,26,9430,10,10.1,9,0,0,0.0
CL09003,52,9183,3,22.02,8,2,1,1198.63
CL09004,54,6924,8,16.72,9,4,1,3486.26
CL09005,38,1519,8,16.63,8,3,1,1967.17
CL09006,35,4907,16,20.56,8,0,0,0.0
CL09007,50,1276,7,9.99,8,2,0,0.0
CL09008,25,6101,14,12.88,8,0,1,1627.45
CL09009,34,9797,8,17.49,5,1,1,2292.03
CL09010,60,5573,4,12.65,3,0,0,0.0
CL09011,48,5603,3,13.33,4,3,0,0.0
CL09012,51,5053,19,8.17,9,3,0,0.0
CL09013,23,7812,17,8.62,7,4,0,0.0
CL09014,39,7073,8,20.97,9,4,1,2838.99
CL09015,31,1141,2,0.13,7,3,1,720.01
CL09016,20,2717,8,2.86,8,0,0,0.0
CL09017,29,8313,8,28.46,3,3,0,0.0
CL09018,53,6714,3,5.61,8,0,0,0.0
CL09019,29,1399,6,12.54,4,3,0,0.0
CL09020,62,5763,6,25.49,6,2,0,0.0
CL09021,19,7255,7,0.0,1,0,0,0.0
CL09022,19,1238,0,27.76,2,1,1,2121.67
CL09023,32,4215,8,1.6,7,1,0,0.0
CL09024,40,8541,11,5.13,6,4,0,0.0
CL09025,46,4647,5,0.87,5,2,0,0.0
CL09026,34,6408,12,15.59,7,1,0,0.0
CL09027,49,7340,4,28.29,2,3,0,0.0
CL09028,24,3429,18,25.17,4,1,1,2819.3
CL09029,47,4652,0,19.19,5,3,0,0.0
CL09030,45,7307,17,5.56,8,2,1,2554.0
CL09031,31,6140,7,26.09,6,4,0,0.0
CL09032,61,3878,7,22.64,6,1,1,1941.84
CL09033,47,2535,14,8.01,5,4,0,0.0
CL09034,34,9727,18,24.15,5,2,1,3000.24
CL09035,49,7254,9,26.31,1,0,0,0.0
CL09036,63,1948,15,20.95,4,2,1,2083.01
CL09037,23,4941,10,3.01,9,2,0,0.0
CL09038,41,7603,11,29.53,2,2,1,1298.74
CL09039,23,9625,15,2.28,6,0,1,3427.2
CL09040,44,2403,15,19.63,2,0,0,0.0
CL09041,35,8819,19,3.32,9,2,1,2540.06
CL09042,41,4511,2,27.16,5,0,0,0.0
CL09043,54,3935,8,10.5,9,3,0,0.0
CL09044,41,5878,7,15.35,5,2,0,0.0
CL09045,55,8506,9,5.36,9,1,0,0.0
CL09046,51,8591,12,16.4,2,3,1,3308.26
CL09047,57,6060,17,28.17,7,2,0,0.0
CL09048,64,4333,12,27.05,8,1,1,3020.47
CL09049,32,2602,12,1.92,3,1,1,3258.97
CL09050,28,9420,14,11.35,1,4,0,0.0
CL09051,39,3196,12,8.02,2,4,1,767.32
CL09052,41,1110,15,14.44,5,1,0,0.0
CL09053,18,7023,7,25.01,9,2,0,0.0
CL09054,35,5159,18,22.17,5,2,0,0.0
CL09055,61,4867,9,10.32,1,2,0,0.0
CL09056,29,8641,11,11.48,1,2,0,0.0
CL09057,60,6004,13,19.63,2,1,1,2529.58
CL09058,45,9204,5,5.83,1,0,0,0.0
CL09059,57,8077,8,3.08,8,0,0,0.0
CL09060,24,4261,6,7.28,2,2,0,0.0
CL09061,40,1662,5,3.72,8,4,0,0.0
CL09062,38,9885,0,10.56,5,1,0,0.0
CL09063,51,4390,13,28.13,1,0,1,2175.04
CL09064,28,4018,5,3.61,4,1,1,1470.91
CL09065,39,2902,11,24.55,2,4,1,3201.89
CL09066,59,5171,16,16.04,6,1,0,0.0
CL09067,52,1328,4,18.99,5,4,0,0.0
CL09068,46,7295,10,5.1,9,4,0,0.0
CL09069,59,4846,4,4.54,3,3,0,0.0
CL09070,45,1224,11,4.88,5,4,0,0.0
CL09071,35,3520,2,20.01,7,3,0,0.0
CL09072,31,9064,8,22.43,9,4,0,0.0
CL09073,35,4714,5,27.61,3,4,0,0.0
CL09074,45,3407,1,11.95,4,1,0,0.0
CL09075,41,7683,1,13.86,1,3,1,3442.33
CL09076,25,1810,11,14.09,2,0,0,0.0
CL09077,59,7752,7,8.1,3,0,1,2561.33
CL09078,62,4117,1,9.85,7,1,0,0.0
CL09079,25,5773,8,25.4,7,0,1,848.83
CL09080,21,4290,15,10.31,1,0,0,0.0
CL09081,44,3251,14,26.07,9,4,0,0.0
CL09082,53,5661,13,9.16,3,2,0,0.0
CL09083,22,5606,19,10.2,3,2,1,779.02
CL09084,50,7421,3,16.81,2,0,0,0.0
CL09085,51,4052,3,3.09,3,1,0,0.0
CL09086,47,9207,10,27.66,6,1,0,0.0
CL09087,25,5451,17,24.61,4,3,1,2683.13
CL09088,56,5925,4,20.12,2,1,0,0.0
CL09089,64,3646,1,29.64,8,1,1,3290.92
CL09090,43,3906,14,0.48,1,4,0,0.0
CL09091,54,2746,10,12.33,8,4,1,820.88
CL09092,51,5309,16,25.75,2,0,0,0.0
CL09093,24,1448,15,12.99,9,1,0,0.0
CL09094,57,4012,14,0.16,4,2,0,0.0
CL09095,45,2568,2,4.73,4,1,0,0.0
CL09096,56,4491,19,13.02,7,1,0,0.0
CL09097,56,8310,14,20.04,3,0,1,3172.14
CL09098,45,7883,18,4.88,3,2,1,1989.4
CL09099,31,6984,12,13.44,4,0,0,0.0
CL09100,55,8088,15,0.38,3,1,0,0.0
CL09101,21,5768,11,14.33,8,2,1,3492.69
CL09102,59,2064,16,26.88,9,1,0,0.0
CL09103,35,4821,15,17.9,5,0,1,2192.46
CL09104,61,9759,8,13.22,3,0,0,0.0
CL09105,42,2436,5,4.87,7,4,0,0.0
CL09106,24,7097,18,6.07,3,2,0,0.0
CL09107,55,3483,12,2.3,6,4,1,1196.55
CL09108,45,8719,7,22.27,4,2,0,0.0
CL09109,22,5800,11,2.31,7,3,1,3333.68
CL09110,20,7382,8,11.52,6,2,0,0.0
CL09111,61,5829,3,22.5,7,1,1,3380.82
CL09112,48,7153,12,21.38,4,2,1,1708.9
CL09113,64,3794,1,17.33,6,4,0,0.0
CL09114,59,8612,2,17.14,7,0,0,0.0
CL09115,37,2097,4,2.71,8,0,1,855.2
CL09116,36,2638,17,5.25,9,2,1,2460.61
CL09117,28,9455,13,16.04,3,3,1,2714.79
CL09118,57,1160,1,10.44,5,0,1,2959.73
CL09119,20,6906,14,0.57,3,0,0,0.0
CL09120,40,9502,7,23.95,5,0,0,0.0
CL09121,24,9418,15,19.61,2,3,0,0.0
CL09122,40,9464,2,9.77,3,4,1,1866.4
CL09123,24,8081,19,2.95,7,2,1,1786.67
CL09124,63,5412,19,17.74,8,3,1,3210.22
CL09125,51,4157,4,10.46,5,2,0,0.0
CL09126,59,3338,3,7.66,3,1,0,0.0
CL09127,36,6588,11,21.64,4,2,0,0.0
CL09128,26,2601,18,9.84,3,0,1,3187.31
CL09129,35,6888,14,4.08,3,3,1,3062.33
CL09130,58,4718,12,14.45,9,3,0,0.0
CL09131,62,6546,4,24.85,4,4,0,0.0
CL09132,59,2925,11,25.49,6,1,1,2545.17
CL09133,42,9758,18,25.48,3,4,1,3682.57
CL09134,31,3915,1,12.63,8,4,1,2699.95
CL09135,61,7898,6,23.73,4,1,0,0.0
CL09136,42,9443,4,25.51,8,0,0,0.0
CL09137,36,6652,19,13.79,2,3,0,0.0
CL09138,56,4501,10,9.56,9,2,1,2072.11
CL09139,32,8274,17,21.06,2,1,1,3736.43
CL09140,33,2602,17,27.13,3,4,1,2905.18
CL09141,44,8359,6,29.16,3,2,0,0.0
CL09142,57,1513,9,8.71,5,1,0,0.0
CL09143,27,9633,19,28.69,3,1,0,0.0
CL09144,21,9192,13,14.98,8,0,0,0.0
CL09145,36,7501,19,9.18,7,0,0,0.0
CL09146,45,1902,19,29.65,1,3,1,461.46
CL09147,38,6719,10,26.33,6,3,1,1180.41
CL09148,64,9148,1,20.77,2,2,0,0.0
CL09149,31,3321,12,26.85,8,3,0,0.0
CL09150,50,1855,12,20.44,8,1,1,2317.22
CL09151,27,2017,8,13.21,7,1,0,0.0
CL09152,36,6279,16,28.44,8,1,0,0.0
CL09153,47,8712,14,28.9,1,1,1,1440.19
CL09154,39,5680,15,9.43,8,0,1,2999.33
CL09155,20,8072,9,10.63,1,1,0,0.0
CL09156,54,7624,19,11.48,3,1,0,0.0
CL09157,58,1195,11,24.66,4,1,1,1697.42
CL09158,35,5694,4,23.73,3,4,1,2864.96
CL09159,28,5651,19,29.49,2,2,1,1944.49
CL09160,19,7991,16,13.96,3,2,0,0.0
CL09161,29,3697,9,22.1,9,1,1,2054.21
CL09162,23,2057,5,25.7,2,1,1,709.85
CL09163,60,6207,19,6.64,5,2,0,0.0
CL09164,57,3792,5,18.62,3,3,1,2303.77
CL09165,61,1420,11,16.43,9,4,1,3207.53
CL09166,46,3814,18,22.28,7,4,1,1905.17
CL09167,47,3840,1,20.86,3,3,0,0.0
CL09168,19,2031,12,24.38,2,1,0,0.0
CL09169,26,8639,19,9.33,2,2,0,0.0
CL09170,64,2491,10,6.49,5,4,0,0.0
CL09171,19,5975,14,24.16,9,3,1,3415.47
CL09172,46,5947,12,10.82,2,3,1,3089.64
CL09173,50,1509,2,8.63,2,0,1,701.74
CL09174,27,2859,13,10.1,8,3,1,1097.62
CL09175,51,6061,7,1.99,3,0,0,0.0
CL09176,61,2858,8,23.19,3,0,1,2188.09
CL09177,25,6607,14,21.45,6,4,0,0.0
CL09178,54,3065,17,16.58,6,1,0,0.0
CL09179,50,3966,7,21.48,6,1,0,0.0
CL09180,64,7773,10,11.19,5,3,0,0.0
CL09181,23,8892,4,8.86,4,2,0,0.0
CL09182,61,5442,14,25.87,9,2,0,0.0
CL09183,57,4204,14,12.67,4,0,1,819.07
CL09184,62,1575,6,5.88,1,3,0,0.0
CL09185,36,1198,17,22.47,8,3,1,1232.06
CL09186,49,8423,11,10.08,8,1,0,0.0
CL09187,44,2365,11,6.36,3,2,0,0.0
CL09188,18,8834,3,0.82,9,4,0,0.0
CL09189,60,2998,10,29.12,7,3,0,0.0
CL09190,50,6350,5,14.02,7,3,0,0.0
CL09191,57,7444,9,4.85,5,1,0,0.0
CL09192,49,2016,14,22.73,3,4,1,2317.67
CL09193,22,4618,0,26.63,5,4,1,1049.94
CL09194,34,1025,16,15.84,3,4,0,0.0
CL09195,25,4724,2,0.85,3,4,0,0.0
CL09196,59,4458,10,10.95,1,2,0,0.0
CL09197,51,7593,17,7.29,4,0,1,3678.09
CL09198,26,9662,9,19.09,9,4,0,0.0
CL09199,40,8280,8,15.57,6,0,1,1587.02
CL09200,52,9069,6,10.67,6,0,1,2511.6
CL09201,24,5746,10,19.46,6,1,1,2196.88
CL09202,32,8589,7,17.53,5,4,0,0.0
CL09203,37,7978,1,27.19,2,2,0,0.0
CL09204,42,4041,4,17.9,5,1,0,0.0
CL09205,20,8765,8,15.23,3,1,0,0.0
CL09206,63,6404,0,24.71,2,0,0,0.0
CL09207,41,1571,16,6.07,4,3,0,0.0
CL09208,51,9796,9,7.31,9,2,1,4058.6
CL09209,63,5980,7,23.51,7,4,1,3186.69
CL09210,39,9573,17,13.27,9,4,0,0.0
CL09211,28,2236,9,12.28,3,2,1,876.29
CL09212,25,3380,8,26.61,2,4,0,0.0
CL09213,56,8177,3,18.3,9,3,0,0.0
CL09214,60,2517,1,24.09,6,3,0,0.0
CL09215,52,2533,18,24.3,4,4,1,744.89
CL09216,63,6887,9,3.6,4,1,1,1961.56
CL09217,55,8859,16,19.61,6,4,1,3664.8
CL09218,25,4489,2,28.58,7,4,1,2615.4
CL09219,54,5642,18,14.4,5,2,1,2024.82
CL09220,44,3150,18,21.97,8,3,0,0.0
CL09221,45,6319,18,17.0,1,1,0,0.0
CL09222,57,4766,18,6.15,1,2,1,2847.01
CL09223,51,5960,14,5.86,4,2,0,0.0
CL09224,49,7061,17,13.01,8,1,0,0.0
CL09225,32,6857,16,14.49,8,1,0,0.0
CL09226,61,5487,9,15.09,6,2,1,1518.96
CL09227,34,8750,13,28.65,5,4,1,1361.87
CL09228,50,2077,18,3.01,2,1,0,0.0
CL09229,64,2300,17,11.42,5,0,0,0.0
CL09230,63,7649,10,15.44,5,1,0,0.0
CL09231,33,8181,10,28.89,2,2,0,0.0
CL09232,46,9138,11,15.13,8,0,0,0.0
CL09233,26,3529,7,23.26,5,2,1,2420.89
CL09234,50,4260,15,22.48,5,3,1,728.65
CL09235,46,1363,7,16.99,1,3,0,0.0
CL09236,30,1845,13,3.92,1,4,1,1200.92
CL09237,38,4032,17,6.56,1,1,0,0.0
CL09238,38,2327,3,7.2,8,2,0,0.0
CL09239,22,9583,16,1.16,2,0,0,0.0
CL09240,27,4255,12,11.38,8,1,0,0.0
CL09241,23,6136,4,18.32,6,4,1,3614.64
CL09242,30,8108,2,4.33,5,2,0,0.0
CL09243,18,4237,8,5.25,6,2,0,0.0
CL09244,37,6668,19,21.21,4,3,1,2295.58
CL09245,64,7312,17,5.08,3,4,0,0.0
CL09246,63,9956,19,4.06,4,2,0,0.0
CL09247,25,6465,18,29.34,9,3,0,0.0
CL09248,27,1498,18,0.44,8,3,0,0.0
CL09249,26,7062,15,9.76,8,0,1,3568.42
CL09250,58,3944,0,1.05,1,4,1,3387.28
CL09251,20,8952,4,25.14,5,4,0,0.0
CL09252,28,6856,14,17.51,6,2,0,0.0
CL09253,29,8838,11,1.44,9,0,1,2911.69
CL09254,27,7077,0,18.46,6,1,0,0.0
CL09255,42,1135,13,3.69,1,2,0,0.0
CL09256,42,5033,17,14.87,1,3,0,0.0
CL09257,28,7700,17,20.08,7,1,0,0.0
CL09258,53,5113,5,4.46,3,1,0,0.0
CL09259,56,7546,0,14.91,7,2,0,0.0
CL09260,43,9396,16,13.72,5,0,0,0.0
CL09261,31,5594,17,27.47,1,4,0,0.0
CL09262,56,1561,14,29.87,8,0,0,0.0
CL09263,57,6400,11,19.63,9,2,0,0.0
CL09264,18,8333,12,25.65,6,4,0,0.0
CL09265,21,4314,19,19.41,2,1,1,1929.3
CL09266,47,4960,1,26.29,9,3,1,1308.18
CL09267,29,3211,3,13.0,2,0,0,0.0
CL09268,52,3371,2,18.24,6,4,1,1236.18
CL09269,30,7974,18,25.36,4,0,1,1730.18
CL09270,48,3681,7,27.54,6,4,0,0.0
CL09271,55,3806,11,0.74,4,3,0,0.0
CL09272,60,3255,11,3.12,3,2,1,1998.09
CL09273,40,7382,9,27.94,8,2,1,3238.31
CL09274,21,5899,0,17.06,5,4,1,3434.38
CL09275,33,4159,4,29.71,1,4,0,0.0
CL09276,24,6656,19,23.78,8,2,0,0.0
CL09277,39,2452,10,24.54,3,1,0,0.0
CL09278,46,3322,8,11.58,4,1,1,2128.05
CL09279,28,8097,13,7.73,9,1,1,3444.82
CL09280,50,2768,2,17.95,3,3,0,0.0
CL09281,46,7096,4,26.37,5,4,0,0.0
CL09282,56,6185,8,21.77,8,0,0,0.0
CL09283,29,2169,17,14.17,6,0,0,0.0
CL09284,24,5710,5,22.6,3,4,0,0.0
CL09285,56,7590,6,20.71,8,2,1,2571.4
CL09286,59,1386,15,27.39,5,4,0,0.0
CL09287,43,3430,7,7.91,6,1,1,1581.67
CL09288,57,2405,9,3.58,3,1,1,947.23
CL09289,26,1123,4,14.1,8,0,0,0.0
CL09290,58,4997,10,10.83,4,4,0,0.0
CL09291,51,6909,12,29.25,9,0,0,0.0
CL09292,62,4896,19,0.23,5,2,0,0.0
CL09293,30,9066,1,28.0,1,3,0,0.0
CL09294,53,1727,13,28.65,9,3,0,0.0
CL09295,42,8039,8,1.53,8,2,0,0.0
CL09296,41,8715,9,26.69,5,1,0,0.0
CL09297,61,4670,9,14.12,3,1,0,0.0
CL09298,34,2141,9,22.98,9,1,1,1035.5
CL09299,19,5031,18,2.38,7,0,0,0.0
CL09300,30,9550,10,28.66,8,0,1,1119.99
CL09301,48,4742,10,18.23,3,3,1,2594.68
CL09302,46,3844,2,26.96,6,1,1,1980.32
CL09303,45,3211,18,20.19,4,1,0,0.0
CL09304,44,1972,0,16.1,3,2,0,0.0
CL09305,32,1360,11,5.17,4,3,0,0.0
CL09306,48,3632,14,5.34,2,0,0,0.0
CL09307,57,4190,13,14.18,5,3,1,3036.68
CL09308,32,5948,2,26.11,8,1,0,0.0
CL09309,50,2624,19,3.46,5,1,0,0.0
CL09310,37,2756,12,29.95,2,0,1,2509.88
CL09311,59,8818,17,26.28,7,0,0,0.0
CL09312,29,6119,15,11.78,8,3,1,1958.64
CL09313,54,7026,5,7.59,4,4,0,0.0
CL09314,26,9432,9,27.66,3,1,1,3072.75
CL09315,40,7975,16,3.7,8,1,0,0.0
CL09316,25,1975,16,10.42,2,4,1,2145.6
CL09317,49,5318,7,2.52,7,3,1,2514.49
CL09318,31,6923,3,28.6,8,2,0,0.0
CL09319,44,3313,14,18.53,5,2,0,0.0
CL09320,42,1787,0,10.09,7,1,0,0.0
CL09321,30,3428,6,8.26,9,2,0,0.0
CL09322,38,9747,9,13.32,8,3,0,0.0
CL09323,62,7664,6,2.74,5,2,1,1903.34
CL09324,48,8483,0,26.68,4,0,1,3186.36
CL09325,54,2363,16,15.33,3,3,0,0.0
CL09326,60,4959,11,21.75,6,4,1,1968.13
CL09327,22,9781,16,7.01,4,1,1,1413.19
CL09328,30,2749,14,15.11,4,3,0,0.0
CL09329,45,7671,15,6.33,7,2,0,0.0
CL09330,60,1540,13,24.48,5,3,0,0.0
CL09331,42,8634,2,23.26,1,4,1,3522.67
CL09332,52,9482,18,4.45,5,3,0,0.0
CL09333,64,4935,11,2.24,6,4,0,0.0
CL09334,56,4958,18,24.73,1,4,0,0.0
CL09335,24,4859,17,3.29,3,3,0,0.0
CL09336,55,9050,13,16.45,6,1,1,1545.84
CL09337,49,6331,19,16.03,7,1,1,2035.8
CL09338,20,9199,8,6.09,7,2,0,0.0
CL09339,62,2657,2,17.74,7,3,0,0.0
CL09340,56,7185,11,15.08,9,3,0,0.0
CL09341,54,5428,19,15.28,2,0,0,0.0
CL09342,39,8237,16,10.79,3,1,1,2808.72
CL09343,25,2039,4,25.15,7,4,0,0.0
CL09344,34,3116,7,2.53,6,0,1,2194.04
CL09345,44,9876,18,13.16,1,3,1,4038.28
CL09346,50,5018,3,7.79,7,0,1,2381.33
CL09347,63,8546,14,25.45,2,1,0,0.0
CL09348,34,2824,18,6.75,4,3,1,1956.45
CL09349,59,4534,14,23.01,7,1,0,0.0
CL09350,29,7670,13,18.35,4,0,0,0.0
CL09351,63,9254,15,26.24,6,2,0,0.0
CL09352,44,9452,9,17.81,9,4,1,3522.26
CL09353,25,4571,13,16.69,5,4,1,3465.6
CL09354,40,4192,19,24.03,3,2,0,0.0
CL09355,59,5953,10,16.87,6,2,0,0.0
CL09356,46,5275,1,25.34,4,2,0,0.0
CL09357,37,1354,18,1.48,9,1,0,0.0
CL09358,33,6029,2,14.85,2,3,0,0.0
CL09359,34,3774,3,24.38,5,2,0,0.0
CL09360,33,1588,10,25.45,9,1,0,0.0
CL09361,36,1604,12,25.02,7,0,0,0.0
CL09362,25,9365,17,18.13,5,0,0,0.0
CL09363,55,1353,17,29.82,8,2,1,2533.59
CL09364,55,6434,18,5.44,2,0,0,0.0
CL09365,46,1433,11,5.23,4,2,0,0.0
CL09366,58,9450,0,0.98,6,0,1,1097.84
CL09367,53,1867,5,29.68,7,0,1,944.24
CL09368,43,9787,2,10.44,8,3,0,0.0
CL09369,48,6764,16,22.86,4,3,0,0.0
CL09370,61,1393,2,1.79,9,0,0,0.0
CL09371,29,4754,0,8.96,7,3,0,0.0
CL09372,34,5370,2,18.72,2,2,1,1331.72
CL09373,32,5521,3,15.74,9,4,0,0.0
CL09374,26,8699,5,6.23,7,2,1,3384.72
CL09375,56,5578,6,13.85,5,3,1,1244.26
CL09376,59,9405,7,3.26,3,1,0,0.0
CL09377,29,3126,12,16.28,9,0,1,1885.95
CL09378,49,9330,3,2.91,7,3,1,3691.36
CL09379,42,5193,5,19.08,3,3,1,1419.22
CL09380,56,4960,10,4.66,5,3,1,1054.14
CL09381,35,1663,0,16.41,3,2,1,1792.2
CL09382,32,3832,7,3.87,3,0,0,0.0
CL09383,49,5574,1,12.02,7,4,0,0.0
CL09384,23,7371,7,10.55,9,3,1,2199.78
CL09385,61,8624,19,22.69,5,1,0,0.0
CL09386,60,7292,8,19.23,4,0,0,0.0
CL09387,52,6177,3,28.11,4,4,0,0.0
CL09388,51,9353,16,27.66,3,1,0,0.0
CL09389,55,8006,6,21.75,8,4,1,2881.07
CL09390,22,4178,9,23.12,1,4,1,3349.38
CL09391,35,6546,4,18.75,3,0,1,2170.12
CL09392,33,5490,9,20.75,2,2,1,2043.21
CL09393,25,5896,11,18.52,7,1,0,0.0
CL09394,42,1185,19,9.35,6,3,0,0.0
CL09395,49,5653,5,10.52,1,4,1,1377.64
CL09396,43,2980,0,17.24,3,1,1,1844.23
CL09397,39,5541,2,21.61,4,0,1,1150.96
CL09398,48,8808,6,12.18,7,1,0,0.0
CL09399,60,1829,10,4.28,3,3,1,2996.53
CL09400,27,4519,11,13.78,4,3,0,0.0
CL09401,29,9008,8,28.9,7,0,1,1029.35
CL09402,45,6909,0,6.42,4,1,1,3644.51
CL09403,23,2225,3,19.47,9,2,0,0.0
CL09404,37,6774,1,29.48,6,2,0,0.0
CL09405,22,3844,1,11.29,2,4,0,0.0
CL09406,40,8347,16,26.64,1,4,1,3352.78
CL09407,26,3733,1,25.92,8,1,0,0.0
CL09408,46,5420,3,10.17,3,4,0,0.0
CL09409,33,4996,10,2.96,7,3,0,0.0
CL09410,63,2688,18,5.36,4,0,0,0.0
CL09411,39,3447,12,10.97,3,4,0,0.0
CL09412,25,1867,17,28.77,9,2,0,0.0
CL09413,37,7952,18,8.23,6,3,0,0.0
CL09414,31,7084,14,27.81,6,2,0,0.0
CL09415,56,9431,11,5.44,6,4,0,0.0
CL09416,54,6305,10,29.09,3,4,0,0.0
CL09417,51,9239,0,8.81,6,3,1,3566.6
CL09418,28,5049,15,18.99,4,2,0,0.0
CL09419,57,4457,12,2.09,2,0,1,2978.42
CL09420,50,4228,5,8.99,3,0,0,0.0
CL09421,48,2248,5,6.32,4,3,0,0.0
CL09422,61,2167,9,0.1,1,4,1,3304.95
CL09423,51,4490,1,4.7,7,3,0,0.0
CL09424,24,2897,2,17.79,5,2,1,2076.33
CL09425,40,3179,5,11.7,9,0,1,2840.27
CL09426,63,6955,15,21.68,6,4,0,0.0
CL09427,24,3720,5,20.13,8,2,1,1577.12
CL09428,42,2943,12,23.98,9,0,0,0.0
CL09429,20,6912,3,26.01,6,0,1,1368.93
CL09430,55,8686,14,24.59,7,1,0,0.0
CL09431,37,4696,5,13.44,6,4,1,2687.89
CL09432,51,3825,0,9.26,6,3,0,0.0
CL09433,61,9414,8,15.07,2,1,0,0.0
CL09434,61,2746,11,16.05,5,0,0,0.0
CL09435,47,1529,10,9.4,6,4,0,0.0
CL09436,34,7384,12,16.2,5,4,0,0.0
CL09437,27,9325,0,3.17,4,1,1,2070.09
CL09438,52,5486,18,6.93,6,2,1,3549.67
CL09439,37,1101,3,22.38,6,2,0,0.0
CL09440,35,4723,4,5.48,8,3,0,0.0
CL09441,62,3728,16,4.17,8,4,0,0.0
CL09442,61,3545,4,8.62,1,1,0,0.0
CL09443,44,3558,18,11.13,2,0,1,734.93
CL09444,53,7846,2,9.86,1,2,0,0.0
CL09445,40,1948,10,11.24,7,1,1,2688.27
CL09446,49,5936,1,4.2,8,3,0,0.0
CL09447,27,3053,13,4.96,3,3,1,895.15
CL09448,28,1193,5,7.08,3,4,0,0.0
CL09449,55,9933,18,12.06,7,3,0,0.0
CL09450,23,8304,0,10.08,8,3,0,0.0
CL09451,58,3959,6,23.74,6,2,1,1103.17
CL09452,64,9174,1,15.77,8,2,0,0.0
CL09453,51,3923,18,17.27,2,3,0,0.0
CL09454,53,4239,0,16.82,7,4,0,0.0
CL09455,54,4865,8,11.96,5,2,0,0.0
CL09456,34,9229,16,29.41,6,2,1,3415.56
CL09457,57,5566,9,1.12,7,3,0,0.0
CL09458,57,7595,5,6.48,9,4,0,0.0
CL09459,29,6609,2,8.54,7,3,1,3651.7
CL09460,38,4213,19,26.44,1,0,0,0.0
CL09461,57,6108,14,27.57,5,0,1,1699.06
CL09462,36,2783,19,25.38,4,4,0,0.0
CL09463,20,9294,5,12.51,8,0,1,2753.56
CL09464,35,6830,2,27.44,7,4,1,2926.38
CL09465,36,6831,9,2.96,4,0,0,0.0
CL09466,64,1041,11,19.57,3,1,0,0.0
CL09467,23,7209,0,28.12,6,2,1,2902.28
CL09468,33,2061,15,22.65,8,3,1,759.16
CL09469,25,4689,16,8.34,3,4,0,0.0
CL09470,35,8595,9,21.53,5,0,0,0.0
CL09471,60,7807,11,8.84,1,1,0,0.0
CL09472,56,4997,18,3.35,8,0,0,0.0
CL09473,29,1325,7,21.52,7,1,1,640.75
CL09474,62,8205,7,5.38,8,3,0,0.0
CL09475,27,2120,9,3.33,2,2,1,1658.23
CL09476,24,1107,9,16.55,7,2,0,0.0
CL09477,63,7294,17,18.62,4,1,0,0.0
CL09478,18,6193,9,1.53,2,0,0,0.0
CL09479,53,8224,6,0.13,9,2,0,0.0
CL09480,38,9526,3,26.46,5,0,0,0.0
CL09481,54,3039,0,3.46,7,4,1,3416.9
CL09482,41,1803,10,17.52,4,0,1,2428.05
CL09483,42,1766,18,28.61,4,4,1,1121.64
CL09484,24,4527,4,15.36,3,4,0,0.0
CL09485,59,3306,7,4.19,1,2,1,1534.37
CL09486,34,2488,1,11.8,2,4,0,0.0
CL09487,46,5129,1,18.72,9,0,0,0.0
CL09488,47,3373,13,22.89,1,3,0,0.0
CL09489,24,4309,8,18.21,5,0,1,824.94
CL09490,50,7834,9,1.03,2,1,1,2511.3
CL09491,24,6735,12,4.29,4,1,0,0.0
CL09492,41,5834,0,11.15,7,0,1,804.49
CL09493,28,7990,13,21.17,5,1,0,0.0
CL09494,26,4983,1,17.53,1,3,0,0.0
CL09495,29,4768,3,1.34,3,1,1,1079.41
CL09496,52,2504,18,23.91,9,2,0,0.0
CL09497,21,7793,0,18.15,1,3,1,2292.94
CL09498,53,3450,3,26.61,4,2,1,3085.31
CL09499,45,3033,10,12.53,5,2,1,1884.75
CL09500,30,9002,12,14.71,3,3,0,0.0
CL09501,40,7019,17,12.17,3,2,0,0.0
CL09502,36,2307,9,21.67,1,1,0,0.0
CL09503,59,1975,4,22.56,6,0,1,371.92
CL09504,54,5939,0,21.7,4,3,0,0.0
CL09505,56,4733,13,8.75,8,0,1,2017.85
CL09506,41,9551,15,19.08,6,3,0,0.0
CL09507,33,3223,17,10.16,3,3,0,0.0
CL09508,50,1484,2,25.03,7,2,0,0.0
CL09509,29,2428,2,1.65,3,0,0,0.0
CL09510,51,3080,3,1.13,9,1,1,1063.55
CL09511,24,1695,6,3.05,8,0,0,0.0
CL09512,28,7300,12,6.07,3,3,0,0.0
CL09513,48,5660,8,1.13,2,1,0,0.0
CL09514,46,1201,2,2.15,3,2,0,0.0
CL09515,30,9265,16,9.18,4,1,0,0.0
CL09516,48,9287,14,2.99,3,1,0,0.0
CL09517,19,4477,9,24.06,9,0,0,0.0
CL09518,56,3202,14,1.62,2,3,0,0.0
CL09519,32,8490,0,27.24,8,3,0,0.0
CL09520,28,9449,9,26.13,7,3,0,0.0
CL09521,51,7317,6,6.25,1,4,0,0.0
